event_name,round,match,team,yt_channel,timestamp,author_name,text
Sydney,1,1,JAM REPUBLIC,steezystudio,0:25:38,@hewwoderek3318,LET THE GAMES BEGIN
Sydney,1,1,JAM REPUBLIC,steezystudio,0:25:41,@kikacordova3193,WOOOOWWWWW!!!
Sydney,1,1,JAM REPUBLIC,steezystudio,0:25:43,@maro5239,LEZZGO JRSEAAAAAA
Sydney,1,1,JAM REPUBLIC,steezystudio,0:26:45,@sage_clI,OHH SHII OH SHII
Sydney,1,1,JAM REPUBLIC,steezystudio,0:27:06,@kikacordova3193,the time for me its 3:46 am. and i was like why is there a stream right now? oh its different times duh:grinning_face_with_sweat:
Sydney,1,1,JAM REPUBLIC,steezystudio,0:28:24,@sage_clI,JRSEAAA
Sydney,1,1,GRV,steezystudio,0:29:44,@maro5239,GRV GRV GRV
Sydney,1,1,GRV,steezystudio,0:29:57,@hewwoderek3318,GRV GRVVVVVVV
Sydney,1,1,GRV,steezystudio,0:30:04,@sage_clI,NO WAYYY SAME SONG
Sydney,1,1,GRV,steezystudio,0:30:09,@maro5239,OHHHHHH
Sydney,1,1,GRV,steezystudio,0:30:36,@kateisweird9999,BROOOOOOOOO
Sydney,1,1,GRV,steezystudio,0:30:51,@hewwoderek3318,LETS GO AIDEN
Sydney,1,1,GRV,steezystudio,0:31:03,@hewwoderek3318,YES RIVER
Sydney,1,1,GRV,steezystudio,0:31:11,@sage_clI,BRO THE RIVER FLIP
Sydney,1,1,GRV,steezystudio,0:31:29,@jamesnapoleon9402,grv winning this
Sydney,1,1,GRV,steezystudio,0:31:30,@klayshana,GRV will win this round
Sydney,1,2,QUICK STYLE,steezystudio,0:49:54,@yourhope8030,18 is propbably nervous
Sydney,1,2,1MILLION,steezystudio,0:52:11,@yourhope8030,leshh gooooooooooo
Sydney,1,2,1MILLION,steezystudio,0:52:17,@maro5239,GO 1MMMMMM
Sydney,1,2,1MILLION,steezystudio,0:52:39,@maro5239,GO LIA AND HARIMUUUU
Sydney,1,2,1MILLION,steezystudio,0:53:31,@hewwoderek3318,1M got thisssss
Sydney,1,3,ROYAL FAMILY,steezystudio,1:10:31,@kyllenavarro-n1e,easy sweap?
Sydney,1,3,ROYAL FAMILY,steezystudio,1:11:05,@yourhope8030,RENEEEEEEEEEEEEE
Sydney,1,3,ROYAL FAMILY,steezystudio,1:12:18,@yourhope8030,ISLAAAAAAAAAAAAAAAAAAAA
Sydney,1,3,ROYAL FAMILY,steezystudio,1:13:09,@hewwoderek3318,KRUMPINGGGGG
Sydney,1,3,ROYAL FAMILY,steezystudio,1:13:13,@hewwoderek3318,YASSSSSSS
Sydney,1,3,BROTHERHOOD,steezystudio,1:14:37,@JCFE,EAT EM UPPPP
Sydney,1,3,BROTHERHOOD,steezystudio,1:14:38,@hewwoderek3318,Woooooo BRV
Sydney,1,3,BROTHERHOOD,steezystudio,1:14:40,@JCFE,BRHDD
Sydney,1,3,BROTHERHOOD,steezystudio,1:14:56,@yourhope8030,LESHGOOOOOOOOOOOOOOOO
Sydney,1,3,BROTHERHOOD,steezystudio,1:15:02,@yourhope8030,AWWWWWWWWWWWW
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:02,@yourhope8030,TABLES TURNED
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:06,@binhvonguyen6244,sisterhood
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:10,@kyllenavarro-n1e,nah man
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:27,@florencenikitalee,BROTHERHOOOOODDD
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:35,@yourhope8030,SLAAAAAAAAAAAAYYYYYYYYYYYYYYYYY
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:43,@kyllenavarro-n1e,slaaayyyyy
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:43,@sage_clI,SISTERHOOD
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:45,@Jam-hw7nz,FRANCIS EATING UP SO BAD
Sydney,1,3,BROTHERHOOD,steezystudio,1:16:53,@binhvonguyen6244,ate it down
Sydney,1,3,BROTHERHOOD,steezystudio,1:17:05,@yourhope8030,NUMBER 444444444444444444444
Sydney,1,3,BROTHERHOOD,steezystudio,1:17:05,@binhvonguyen6244,woooooooooooooooooooooooooooooooooooooooooo
Sydney,2,1,1MILLION,steezystudio,1:48:13,@klayshana,LIA KIM!
Sydney,2,1,GRV,steezystudio,1:50:31,@hewwoderek3318,COME ON FAMMMMMMM :black_heart::green_heart::black_heart::green_heart::black_heart::green_heart:
Sydney,2,1,GRV,steezystudio,1:50:48,@hewwoderek3318,LETS GOOOOOOOOOO
Sydney,2,1,GRV,steezystudio,1:51:54,@klayshana,Kaylar :fire:
Seoul,1,1,GRV,steezystudio,0:17:09,@presko5787,RAHHHHHHHH
Seoul,1,1,GRV,steezystudio,0:17:11,@sunakochan466,Hayaan niyo ibigay na natin sa kanila yan HAHAHA andyan naman si CLAY
Seoul,1,1,GRV,steezystudio,0:17:12,@presko5787,GRVVVV
Seoul,1,1,GRV,steezystudio,0:17:15,@klarzsenpaiii,OK HERE WE GO
Seoul,1,1,GRV,steezystudio,0:17:15,@arvinayee,LEFG GRVVVVVVVVV
Seoul,1,1,GRV,steezystudio,0:17:16,@ehtwmz,this stage is big asf omg
Seoul,1,1,GRV,steezystudio,0:17:18,@klarzsenpaiii,LESGO
Seoul,1,1,GRV,steezystudio,0:17:24,@sunakochan466,LISTEN TO CLAY
Seoul,1,1,GRV,steezystudio,0:17:25,@presko5787,LFGG
Seoul,1,1,GRV,steezystudio,0:17:44,@arvinayee,CLEANNNNNNNN
Seoul,1,1,GRV,steezystudio,0:17:46,@hewwoderek3318,LETS GO GRVVVVV
Seoul,1,1,GRV,steezystudio,0:17:49,@elenammorante,okkk cleannn
Seoul,1,1,GRV,steezystudio,0:18:19,@hewwoderek3318,YASSSSSSSS GRVVVVVV
Seoul,1,1,GRV,steezystudio,0:18:25,@arvinayee,RAHHHHHHHHH
Seoul,1,1,GRV,steezystudio,0:18:38,@klarzsenpaiii,OMG
Seoul,1,1,GRV,steezystudio,0:18:44,@ehtwmz,OK THAT WAS TUFF
Seoul,1,1,GRV,steezystudio,0:18:48,@oliviatokiohotel,LETS GOOOOO
Seoul,1,1,GRV,steezystudio,0:18:48,@JacobLeggett,ads bro
Seoul,1,1,GRV,steezystudio,0:18:49,@hewwoderek3318,YASSSSSSSS MATTTTTTTTTTT
Seoul,1,1,GRV,steezystudio,0:18:51,@oliviatokiohotel,AYYYY
Seoul,1,1,GRV,steezystudio,0:18:59,@Sarafadom,Someone didnt land
Seoul,1,1,GRV,steezystudio,0:19:01,@joied4718,ouchhh
Seoul,1,1,GRV,steezystudio,0:19:29,@queen_najjingo,lets gooooo
Seoul,1,1,GRV,steezystudio,0:19:35,@ellianeblondeau,"yeah, the landing seemed off. they'll show it later, or Clay probably spotted it"
Seoul,1,1,GRV,steezystudio,0:19:40,@joied4718,LOOOOOL
Seoul,1,1,GRV,steezystudio,0:19:40,@Toph.434,CLEANNN
Seoul,1,1,GRV,steezystudio,0:19:42,@oliviatokiohotel,OMGGG AAAAA
Seoul,1,1,GRV,steezystudio,0:19:42,@hewwoderek3318,OOOOOOOOOO RF CALL OUT
Seoul,1,1,GRV,steezystudio,0:19:44,@haakmeow,OH NO THEY DIDN'T
Seoul,1,1,GRV,steezystudio,0:19:46,@klarzsenpaiii,tuff
Seoul,1,1,GRV,steezystudio,0:19:47,@jeffreybtran,:smiling_face_with_tear::smiling_face_with_tear::smiling_face_with_tear:
Seoul,1,1,GRV,steezystudio,0:19:58,@kc-un7by,boring
Seoul,1,1,GRV,steezystudio,0:20:04,@oliviatokiohotel,OMG SLAYY
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:06,@ehtwmz,BRING IT HOME :crown::crown::crown:
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:06,@rhiazze,LETS GO RFFFF!!!!!
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:07,@imnoreen,did the dancer fall after he did his flips?
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:07,@elijahidl,RFFFF
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:08,@queen_najjingo,lets gooo rf
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:09,@klarzsenpaiii,lesgooo rffffff
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:10,@JacobLeggett,this bouta be a mess
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:13,@presko5787,ROYAL FAMMMMM
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:13,@Sarafadom,It was an accident
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:17,@gaxriel_3,Les go rfff
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:18,@presko5787,LEGOO
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:19,@oliviatokiohotel,when will the land be shown?
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:24,@jaehyunjepsen,the slip up was the flip but it wasnt that impactful
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:24,@irwin-rz2uq,YESSSS
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:27,@irwin-rz2uq,LETS GOOOOOO
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:32,@oliviatokiohotel,RFFFFFFF YASS
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:35,@klarzsenpaiii,OKAYYYYYYYYYY
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:42,@ehtwmz,OKAYYY
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:43,@gaxriel_3,ATEEE
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:44,@oliviatokiohotel,NAH RF WILL WIN FAHHH OMDD
Seoul,1,1,ROYAL FAMILY,steezystudio,0:21:51,@gaxriel_3,HELL YEAHHH
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:12,@oliviatokiohotel,SORRY GVR YALL ARE GOOD BUT RF?! O.M.G
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:17,@ehtwmz,OH THEY ARE EATINGGGG
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:17,@joied4718,OUH THEY EATING
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:29,@elijahidl,Ouuui shiii
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:29,@klarzsenpaiii,EATINNNNNNNNNNN
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:33,@joseeeemartiiiin,RF gets this oneee
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:37,@joseeeemartiiiin,Kaen
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:39,@MotivatedPotatoKnish,this tuff
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:41,@sunakochan466,I GUESS THEY WOKE UP FROM HIBERNATION GO RF!!!
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:48,@gaxriel_3,LEAGE
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:49,@oliviatokiohotel,OUUUUU
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:51,@gaxriel_3,ATE
Seoul,1,1,ROYAL FAMILY,steezystudio,0:22:52,@JacobLeggett,rf needs some better music
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:03,@elenammorante,AYYYYYY
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:06,@oliviatokiohotel,THAT ATE DAMNN
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:08,@klarzsenpaiii,NASTYYYYYYYYY
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:24,@MotivatedPotatoKnish,DAMN
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:24,@-yn6ro,r u enjoying it manya?!!
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:25,@mdjwhsnfien,call outt
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:31,@JacobLeggett,oh yeah rf has this
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:35,@rafahgamez3703,holy arau
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:37,@-yn6ro,less goo
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:38,@kefilweKalaloka,wow :ok_hand:
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:38,@mktnzz,OOOOH THEYRE WINNINGG
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:42,@JacobLeggett,calling out vancouver
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:47,@ehtwmz,LETS GO MOOOOOO
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:48,@oliviatokiohotel,NAH RF IS WINNING AA
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:52,@eggyroven,NOW THIS THE ROYAL CAMILY WEE KNOWWW
Seoul,1,1,ROYAL FAMILY,steezystudio,0:23:52,@sunakochan466,Yoio
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:50,@CharlesSaldasal-n5c,damnnn
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:50,@sunakochan466,LEZGAWWWW
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:51,@jamesnapoleon9402,BROTHERHOOD
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:53,@elijahidl,BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BROTHERHOOD :eyes::eyes::eyes::crown::crown::crown::crown::crown:BRDH
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:57,@elijahidl,ELDONDNDNDNDND
Seoul,1,2,BROTHERHOOD,steezystudio,0:38:59,@haakmeow,AHHHHH
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:00,@queen_najjingo,lets goooooo
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:15,@ehtwmz,oh same song
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:21,@elijahidl,YES DON'T
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:23,@oliviatokiohotel,Omg
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:24,@elijahidl,ELDONNN
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:32,@oliviatokiohotel,AHHHYYY
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:47,@klarzsenpaiii,GO ALO
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:48,@elenammorante,AY AY
Seoul,1,2,BROTHERHOOD,steezystudio,0:39:58,@klarzsenpaiii,OOO HAMUZAAAAAA
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:00,@elijahidl,HOLY CLEANNNN
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:10,@elenammorante,OUUUUUUU
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:18,@MotivatedPotatoKnish,YUHHHHH
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:21,@Jam-hw7nz,letsgooo francis
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:27,@sunakochan466,Aye
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:27,@ehtwmz,the camerawork is much better this series
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:30,@klarzsenpaiii,MIX IS INSANE
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:39,@elijahidl,EYY
Seoul,1,2,BROTHERHOOD,steezystudio,0:40:54,@CharlesSaldasal-n5c,ts is their weakest set so far
Seoul,1,2,BROTHERHOOD,steezystudio,0:41:12,@sunakochan466,Yeah agreed
Seoul,1,2,BROTHERHOOD,steezystudio,0:41:12,@chanh_nguyen.,Korean knows their camera work lol
Seoul,1,2,BROTHERHOOD,steezystudio,0:41:15,@nenevss,they seem tired
Seoul,1,2,BROTHERHOOD,steezystudio,0:41:17,@natejuno_4928,The camerawork tho fr fr
Seoul,1,2,BROTHERHOOD,steezystudio,0:41:17,@queen_najjingo,agreed
Seoul,1,2,BROTHERHOOD,steezystudio,0:41:29,@kc-un7by,half of the group standing there doing nothing
Seoul,1,2,QUICK STYLE,steezystudio,0:42:22,@Unknown-dy2xj,Aww this was kinda corny
Seoul,1,2,QUICK STYLE,steezystudio,0:42:26,@queen_najjingo,but it was nice and clean
Seoul,1,2,QUICK STYLE,steezystudio,0:42:28,@RiffraffDC,The success of these routines really hinges a lot on song choice huh
Seoul,1,2,QUICK STYLE,steezystudio,0:42:29,@jamesnapoleon9402,yeah they do
Seoul,1,2,QUICK STYLE,steezystudio,0:42:30,@NimitkotianNiko,could have done better
Seoul,1,2,QUICK STYLE,steezystudio,0:42:32,@queen_najjingo,lets gooo QS
Seoul,1,2,QUICK STYLE,steezystudio,0:42:34,@RocheeCondes-r2l,THERES A ROUND 2 RIGHT?
Seoul,1,2,QUICK STYLE,steezystudio,0:42:35,@itscjhernandez,They taking easy on Quickstyle
Seoul,1,2,QUICK STYLE,steezystudio,0:42:36,@RegularDancer,"yess they look tired, wish them luck :sparkles:"
Seoul,1,2,QUICK STYLE,steezystudio,0:42:42,@yofanboiii,GO GOOO QS
Seoul,1,2,QUICK STYLE,steezystudio,0:42:55,@CharlesSaldasal-n5c,I feel scared for brotherhood :face_holding_back_tears:
Seoul,1,2,QUICK STYLE,steezystudio,0:42:58,@ehtwmz,OK LETS GOOOOO
Seoul,1,2,QUICK STYLE,steezystudio,0:43:16,@jamesnapoleon9402,brotherhood :folded_hands::folded_hands::folded_hands::folded_hands::shooting_star::face_with_tears_of_joy::face_with_tears_of_joy:
Seoul,1,2,QUICK STYLE,steezystudio,0:43:20,@IaMREIJI,ahhh damn somebodfy already fell lol
Seoul,1,2,QUICK STYLE,steezystudio,0:43:26,@elijahidl,I'm still gonna vote brdh idrc
Seoul,1,2,QUICK STYLE,steezystudio,0:43:29,@ehtwmz,I ALWAYS LOVE QS MUSIC ITS SOO DIFF
Seoul,1,2,QUICK STYLE,steezystudio,0:43:49,@sunakochan466,IM GUESSING 1M VS. RF VS.
Seoul,1,2,QUICK STYLE,steezystudio,0:43:52,@ehtwmz,OH EATTT
Seoul,1,2,QUICK STYLE,steezystudio,0:43:57,@elenammorante,OUUUU
Seoul,1,2,QUICK STYLE,steezystudio,0:44:02,@sunakochan466,2nd roast right there the shirt
Seoul,1,2,QUICK STYLE,steezystudio,0:44:04,@InsaniTy-t3z,pace too slow
Seoul,1,2,QUICK STYLE,steezystudio,0:44:09,@JhnRy1108,they kinda messy
Seoul,1,2,QUICK STYLE,steezystudio,0:44:12,@InsaniTy-t3z,boorring
Seoul,1,2,QUICK STYLE,steezystudio,0:44:16,@itscjhernandez,Not strong
Seoul,1,2,QUICK STYLE,steezystudio,0:44:22,@InsaniTy-t3z,borring af
Seoul,1,2,QUICK STYLE,steezystudio,0:44:22,@Ownmystyle90,brotherhood stilll
Seoul,1,2,QUICK STYLE,steezystudio,0:44:27,@elijahidl,Messy
Seoul,1,2,QUICK STYLE,steezystudio,0:44:28,@itscjhernandez,STILL BRDH
Seoul,1,2,QUICK STYLE,steezystudio,0:44:28,@CharlesSaldasal-n5c,I feel like brotherhood will get this though
Seoul,1,2,QUICK STYLE,steezystudio,0:44:29,@thedigitalnoah,WTH is this set
Seoul,1,2,QUICK STYLE,steezystudio,0:44:33,@elijahidl,Brdh stilln
Seoul,1,2,QUICK STYLE,steezystudio,0:44:38,@ehtwmz,this is definitely a different qs than what they’ve given in the previous locations
Seoul,1,2,QUICK STYLE,steezystudio,0:44:40,@NimitkotianNiko,brotherhood hS
Seoul,1,2,QUICK STYLE,steezystudio,0:44:42,@jamesnapoleon9402,Brhd will win this fr
Seoul,1,2,QUICK STYLE,steezystudio,0:44:44,@JhnRy1108,Brotherhood still have a change to win HAHA
Seoul,1,2,QUICK STYLE,steezystudio,0:44:46,@InsaniTy-t3z,brotherhood just give this girls a chance
Seoul,1,2,QUICK STYLE,steezystudio,0:44:47,@InsaniTy-t3z,come on
Seoul,1,2,QUICK STYLE,steezystudio,0:44:54,@NimitkotianNiko,brotherhood has chance
Seoul,1,2,QUICK STYLE,steezystudio,0:44:55,@itscjhernandez,BRDH will get back on 2nd
Seoul,1,2,QUICK STYLE,steezystudio,0:44:55,@mktnzz,they lack wow factor
Seoul,1,2,QUICK STYLE,steezystudio,0:45:05,@ehtwmz,LETS GO QUICK STYLE
Seoul,1,2,QUICK STYLE,steezystudio,0:45:15,@InsaniTy-t3z,stop dreaming
Seoul,1,2,QUICK STYLE,steezystudio,0:45:17,@InsaniTy-t3z,not a chance
Seoul,1,2,QUICK STYLE,steezystudio,0:45:19,@yofanboiii,LEZGG QS
Seoul,1,2,QUICK STYLE,steezystudio,0:45:23,@InsaniTy-t3z,pace to slow
Seoul,1,3,1MILLION,steezystudio,0:58:55,@CharlesSaldasal-n5c,Y'ALL CAN DO THIS
Seoul,1,3,1MILLION,steezystudio,0:58:56,@alien.onthisearth,WOOOO 1M LEZZGO
Seoul,1,3,1MILLION,steezystudio,0:58:59,@yofanboiii,gogogogoo 1m
Seoul,1,3,1MILLION,steezystudio,0:59:02,@elijahidl,1M
Seoul,1,3,1MILLION,steezystudio,0:59:02,@yofanboiii,eat ittt
Seoul,1,3,1MILLION,steezystudio,0:59:03,@JacobLeggett,hopefully some good energy
Seoul,1,3,1MILLION,steezystudio,0:59:16,@presko5787,LETS GOOOO
Seoul,1,3,1MILLION,steezystudio,0:59:22,@JacobLeggett,ouuuuu
Seoul,1,3,1MILLION,steezystudio,0:59:22,@elijahidl,EYEEEEE
Seoul,1,3,1MILLION,steezystudio,0:59:31,@JacobLeggett,hollonnnnnnn
Seoul,1,3,1MILLION,steezystudio,0:59:33,@yofanboiii,AAAAAAAA
Seoul,1,3,1MILLION,steezystudio,0:59:36,@ImFeja,metal intro holy
Seoul,1,3,1MILLION,steezystudio,0:59:37,@CharlesSaldasal-n5c,Jesus reference dawg
Seoul,1,3,1MILLION,steezystudio,0:59:38,@klarzsenpaiii,HOLY
Seoul,1,3,1MILLION,steezystudio,0:59:41,@klarzsenpaiii,LMAO
Seoul,1,3,1MILLION,steezystudio,0:59:42,@JacobLeggett,oh period
Seoul,1,3,1MILLION,steezystudio,0:59:44,@yofanboiii,OMGGGGG
Seoul,1,3,1MILLION,steezystudio,0:59:45,@zein-n1i,fireeeee
Seoul,1,3,1MILLION,steezystudio,1:00:04,@zein-n1i,song choiceeee bruh:fire:
Seoul,1,3,1MILLION,steezystudio,1:00:09,@Jam-hw7nz,damnnnnn
Seoul,1,3,1MILLION,steezystudio,1:00:10,@JhnRy1108,they loved lady G songs
Seoul,1,3,1MILLION,steezystudio,1:00:10,@funbts_7,holy shi
Seoul,1,3,1MILLION,steezystudio,1:00:12,@yofanboiii,LAKASS
Seoul,1,3,1MILLION,steezystudio,1:00:18,@klarzsenpaiii,OOO
Seoul,1,3,1MILLION,steezystudio,1:00:21,@funbts_7,OMG 1M ON HOME TURFF
Seoul,1,3,1MILLION,steezystudio,1:00:23,@yofanboiii,LIAAA
Seoul,1,3,1MILLION,steezystudio,1:00:28,@CharlesSaldasal-n5c,holyy
Seoul,1,3,1MILLION,steezystudio,1:00:32,@natejuno_4928,Now this is a competition set
Seoul,1,3,1MILLION,steezystudio,1:00:38,@joanin999,SWIM REFERENCE HAHAHH
Seoul,1,3,1MILLION,steezystudio,1:00:41,@yofanboiii,CLEAN AF
Seoul,1,3,1MILLION,steezystudio,1:00:41,@klarzsenpaiii,STARTING OFF WITH A BANGER
Seoul,1,3,1MILLION,steezystudio,1:00:46,@JacobLeggett,already best of the night
Seoul,1,3,1MILLION,steezystudio,1:00:51,@queen_najjingo,very clean
Seoul,1,3,1MILLION,steezystudio,1:00:55,@queen_najjingo,and dynamic
Seoul,1,3,1MILLION,steezystudio,1:00:55,@JacobLeggett,cmon wackinggggg
Seoul,1,3,1MILLION,steezystudio,1:01:15,@ThuTaFP-c9z,Nice Party
Seoul,1,3,1MILLION,steezystudio,1:01:16,@yofanboiii,AAAAAA
Seoul,1,3,1MILLION,steezystudio,1:01:22,@joanin999,they're so powerful
Seoul,1,3,1MILLION,steezystudio,1:01:27,@genius-su4ib,yooo
Seoul,1,3,1MILLION,steezystudio,1:01:31,@JacobLeggett,CMON PARTNERWORKKKK
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:45,@lauren_yy,LETS GO JRSEAAAA
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:46,@alien.onthisearth,ATE. THAT. UP.
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:46,@klarzsenpaiii,letsee jam
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:47,@presko5787,THEY COOKED THAT SET
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:48,@elijahidl,They look tired probably because of jet lack
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:49,@sunakochan466,Seoul event still not feeling everybodyyy
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:49,@rojizenguinsatao9653,the ate the last chorud
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:50,@jayj4y_16,LEZGO JAMMM
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:52,@klarzsenpaiii,leseeee
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:53,@queen_najjingo,lets goooo
Seoul,1,3,JAM REPUBLIC,steezystudio,1:02:55,@zein-n1i,Lezgoooo SEA
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:04,@yofanboiii,lets gooo jam!!
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:04,@presko5787,LETSA GO SEABLINGSSS
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:12,@slickbutshy,WOW\
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:15,@InsaniTy-t3z,lezgooo
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:22,@Jam-hw7nz,Yooooo
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:23,@mktnzz,LETS GOOOOO JRSEAAAA
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:24,@JacobLeggett,this a BATTLE
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:24,@CharlesSaldasal-n5c,Let's go seablingss
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:31,@DrakeIm-y9y,Again
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:31,@lauren_yy,OHHHH SAME MUSIC
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:37,@klarzsenpaiii,why tf does they have the similar music lmaoo
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:41,@keiholic,OH SHITTT
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:47,@nenevss,this song again?? :loudly_crying_face:
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:52,@lauren_yy,teams are allowed to do that
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:56,@sunakochan466,Aye aye
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:56,@jayj4y_16,may gc ba sila
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:57,@JacobLeggett,3 damn teams
Seoul,1,3,JAM REPUBLIC,steezystudio,1:03:58,@mktnzz,SHTTTTTT
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:00,@JhnRy1108,SAME MUSIC
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:00,@lauren_yy,AYEEEE SLOW MO
Seoul,1,3,JAM REPUBLIC,steezystudio,1:04:01,@Kontsakonsta7285,Same song again?
